,Track_ID,Rank,Streams,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
254,126jIHe1uzahC3EsuNvGrJ,2495,1226837,0.547,https://api.spotify.com/v1/audio-analysis/126jIHe1uzahC3EsuNvGrJ,0.565,149335,0.573,126jIHe1uzahC3EsuNvGrJ,0.0,3,0.132,-6.629,0,0.081,114.957,5,https://api.spotify.com/v1/tracks/126jIHe1uzahC3EsuNvGrJ,audio_features,spotify:track:126jIHe1uzahC3EsuNvGrJ,0.211
255,127QTOFJsJQp5LbJbu3A1y,48,1392236,0.321,https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y,0.834,247059,0.454,127QTOFJsJQp5LbJbu3A1y,6.15e-06,1,0.114,-9.75,0,0.201,81.618,4,https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y,audio_features,spotify:track:127QTOFJsJQp5LbJbu3A1y,0.837
256,12GV2Wr4p1hBWQCrQcVsew,1228,255530,0.217,https://api.spotify.com/v1/audio-analysis/12GV2Wr4p1hBWQCrQcVsew,0.844,187307,0.562,12GV2Wr4p1hBWQCrQcVsew,0.000636,2,0.114,-7.744,0,0.137,94.976,4,https://api.spotify.com/v1/tracks/12GV2Wr4p1hBWQCrQcVsew,audio_features,spotify:track:12GV2Wr4p1hBWQCrQcVsew,0.574
257,12KENAKQY5JvAsRURN7TzB,3900,565044,0.0627,https://api.spotify.com/v1/audio-analysis/12KENAKQY5JvAsRURN7TzB,0.534,193360,0.565,12KENAKQY5JvAsRURN7TzB,0.00222,8,0.112,-7.546,0,0.307,194.034,4,https://api.spotify.com/v1/tracks/12KENAKQY5JvAsRURN7TzB,audio_features,spotify:track:12KENAKQY5JvAsRURN7TzB,0.529
258,12SH8NE1e17yItgsb2gitp,364,11007,0.49,https://api.spotify.com/v1/audio-analysis/12SH8NE1e17yItgsb2gitp,0.338,268516,0.517,12SH8NE1e17yItgsb2gitp,3.11e-05,11,0.134,-8.08,1,0.206,68.083,4,https://api.spotify.com/v1/tracks/12SH8NE1e17yItgsb2gitp,audio_features,spotify:track:12SH8NE1e17yItgsb2gitp,0.103
259,12ZpiGAd2uPgJiofgoZMue,199,5837,0.103,https://api.spotify.com/v1/audio-analysis/12ZpiGAd2uPgJiofgoZMue,0.95,142979,0.5,12ZpiGAd2uPgJiofgoZMue,3.77e-05,1,0.103,-8.18,1,0.399,114.009,4,https://api.spotify.com/v1/tracks/12ZpiGAd2uPgJiofgoZMue,audio_features,spotify:track:12ZpiGAd2uPgJiofgoZMue,0.598
260,12czlBSubFBC6DrxzV5YUg,528,39235,0.0136,https://api.spotify.com/v1/audio-analysis/12czlBSubFBC6DrxzV5YUg,0.729,152870,0.611,12czlBSubFBC6DrxzV5YUg,0.00257,0,0.286,-4.45,1,0.0277,114.97,4,https://api.spotify.com/v1/tracks/12czlBSubFBC6DrxzV5YUg,audio_features,spotify:track:12czlBSubFBC6DrxzV5YUg,0.775
261,13Jh2zK7TnLa1oua9vYCs9,104,10324,0.0907,https://api.spotify.com/v1/audio-analysis/13Jh2zK7TnLa1oua9vYCs9,0.568,273451,0.652,13Jh2zK7TnLa1oua9vYCs9,9.6e-05,0,0.0886,-7.233,1,0.111,133.22,4,https://api.spotify.com/v1/tracks/13Jh2zK7TnLa1oua9vYCs9,audio_features,spotify:track:13Jh2zK7TnLa1oua9vYCs9,0.166
262,13QU8HBEBaSTZGq1HzQe9S,267,15388,0.52,https://api.spotify.com/v1/audio-analysis/13QU8HBEBaSTZGq1HzQe9S,0.584,216004,0.306,13QU8HBEBaSTZGq1HzQe9S,0.0,9,0.12,-8.401,0,0.0271,70.022,4,https://api.spotify.com/v1/tracks/13QU8HBEBaSTZGq1HzQe9S,audio_features,spotify:track:13QU8HBEBaSTZGq1HzQe9S,0.096
263,13f8rS0rJDigpM8pPidh7d,937,54744,0.0559,https://api.spotify.com/v1/audio-analysis/13f8rS0rJDigpM8pPidh7d,0.801,166594,0.657,13f8rS0rJDigpM8pPidh7d,0.0425,8,0.284,-5.571,0,0.0462,115.013,4,https://api.spotify.com/v1/tracks/13f8rS0rJDigpM8pPidh7d,audio_features,spotify:track:13f8rS0rJDigpM8pPidh7d,0.618
264,13vDU8nPsvTGEVTMB8Vw7g,916,77836,0.175,https://api.spotify.com/v1/audio-analysis/13vDU8nPsvTGEVTMB8Vw7g,0.791,166851,0.682,13vDU8nPsvTGEVTMB8Vw7g,0.0,5,0.0926,-7.328,1,0.158,98.031,4,https://api.spotify.com/v1/tracks/13vDU8nPsvTGEVTMB8Vw7g,audio_features,spotify:track:13vDU8nPsvTGEVTMB8Vw7g,0.672
265,14P8s5aiDr32gcQ5ESaYBO,1849,227315,0.0708,https://api.spotify.com/v1/audio-analysis/14P8s5aiDr32gcQ5ESaYBO,0.82,191103,0.693,14P8s5aiDr32gcQ5ESaYBO,0.0366,2,0.0906,-6.808,1,0.0996,92.456,4,https://api.spotify.com/v1/tracks/14P8s5aiDr32gcQ5ESaYBO,audio_features,spotify:track:14P8s5aiDr32gcQ5ESaYBO,0.575
266,14dBJOQG3mNCZK4m7i684L,1076,90032,0.107,https://api.spotify.com/v1/audio-analysis/14dBJOQG3mNCZK4m7i684L,0.572,230464,0.757,14dBJOQG3mNCZK4m7i684L,0.0,9,0.189,-6.557,0,0.12,142.187,4,https://api.spotify.com/v1/tracks/14dBJOQG3mNCZK4m7i684L,audio_features,spotify:track:14dBJOQG3mNCZK4m7i684L,0.359
267,14sOS5L36385FJ3OL8hew4,19882,697790,0.374,https://api.spotify.com/v1/audio-analysis/14sOS5L36385FJ3OL8hew4,0.693,211362,0.575,14sOS5L36385FJ3OL8hew4,0.0,9,0.252,-6.998,1,0.0801,117.999,4,https://api.spotify.com/v1/tracks/14sOS5L36385FJ3OL8hew4,audio_features,spotify:track:14sOS5L36385FJ3OL8hew4,0.492
268,14wf185UxfNbSy8dwt4r4q,2301,1224888,0.193,https://api.spotify.com/v1/audio-analysis/14wf185UxfNbSy8dwt4r4q,0.894,249143,0.635,14wf185UxfNbSy8dwt4r4q,0.00105,2,0.0823,-6.929,1,0.0473,105.013,4,https://api.spotify.com/v1/tracks/14wf185UxfNbSy8dwt4r4q,audio_features,spotify:track:14wf185UxfNbSy8dwt4r4q,0.428
269,1559fvgK0qNKl7VkNbSZCB,268,17372,0.0408,https://api.spotify.com/v1/audio-analysis/1559fvgK0qNKl7VkNbSZCB,0.739,194587,0.691,1559fvgK0qNKl7VkNbSZCB,0.0,8,0.109,-5.432,1,0.331,78.919,4,https://api.spotify.com/v1/tracks/1559fvgK0qNKl7VkNbSZCB,audio_features,spotify:track:1559fvgK0qNKl7VkNbSZCB,0.342
270,15W80Swo6DecIiAP7CQgm4,832,68906,0.238,https://api.spotify.com/v1/audio-analysis/15W80Swo6DecIiAP7CQgm4,0.787,192400,0.73,15W80Swo6DecIiAP7CQgm4,4.86e-05,11,0.226,-6.414,0,0.269,139.985,4,https://api.spotify.com/v1/tracks/15W80Swo6DecIiAP7CQgm4,audio_features,spotify:track:15W80Swo6DecIiAP7CQgm4,0.289
271,15xT6IkTumRGbbSim0t11u,196,5990,0.0433,https://api.spotify.com/v1/audio-analysis/15xT6IkTumRGbbSim0t11u,0.643,217404,0.667,15xT6IkTumRGbbSim0t11u,0.0,0,0.0904,-6.993,0,0.152,145.999,4,https://api.spotify.com/v1/tracks/15xT6IkTumRGbbSim0t11u,audio_features,spotify:track:15xT6IkTumRGbbSim0t11u,0.485
272,166mo46YNWffXCanFZJ9xH,488,49016,0.0772,https://api.spotify.com/v1/audio-analysis/166mo46YNWffXCanFZJ9xH,0.815,158095,0.692,166mo46YNWffXCanFZJ9xH,5.07e-05,1,0.104,-5.981,1,0.189,146.086,4,https://api.spotify.com/v1/tracks/166mo46YNWffXCanFZJ9xH,audio_features,spotify:track:166mo46YNWffXCanFZJ9xH,0.474
273,16PtciDusm0JSYKpF5qj3Z,1073,44273,0.0884,https://api.spotify.com/v1/audio-analysis/16PtciDusm0JSYKpF5qj3Z,0.94,160704,0.673,16PtciDusm0JSYKpF5qj3Z,0.0,2,0.11,-5.842,1,0.388,120.041,4,https://api.spotify.com/v1/tracks/16PtciDusm0JSYKpF5qj3Z,audio_features,spotify:track:16PtciDusm0JSYKpF5qj3Z,0.473
274,16oi4OiKmkO51l60F5R9kR,239,18173,0.115,https://api.spotify.com/v1/audio-analysis/16oi4OiKmkO51l60F5R9kR,0.932,111173,0.578,16oi4OiKmkO51l60F5R9kR,0.0,9,0.115,-4.478,1,0.366,129.991,4,https://api.spotify.com/v1/tracks/16oi4OiKmkO51l60F5R9kR,audio_features,spotify:track:16oi4OiKmkO51l60F5R9kR,0.623
275,16wAOAZ2OkqoIDN7TpChjR,6599,816438,0.345,https://api.spotify.com/v1/audio-analysis/16wAOAZ2OkqoIDN7TpChjR,0.676,208520,0.506,16wAOAZ2OkqoIDN7TpChjR,0.0,9,0.118,-6.652,0,0.0958,145.842,4,https://api.spotify.com/v1/tracks/16wAOAZ2OkqoIDN7TpChjR,audio_features,spotify:track:16wAOAZ2OkqoIDN7TpChjR,0.497
276,17Jm0HKkU2Qh7K264pSSXW,809,79067,0.0162,https://api.spotify.com/v1/audio-analysis/17Jm0HKkU2Qh7K264pSSXW,0.706,153465,0.526,17Jm0HKkU2Qh7K264pSSXW,3.98e-05,6,0.154,-7.341,0,0.352,108.079,4,https://api.spotify.com/v1/tracks/17Jm0HKkU2Qh7K264pSSXW,audio_features,spotify:track:17Jm0HKkU2Qh7K264pSSXW,0.32
277,17tgK6f93CECWj0EC70RfQ,1698,267954,0.392,https://api.spotify.com/v1/audio-analysis/17tgK6f93CECWj0EC70RfQ,0.708,184000,0.505,17tgK6f93CECWj0EC70RfQ,0.0,10,0.106,-6.267,0,0.102,120.388,4,https://api.spotify.com/v1/tracks/17tgK6f93CECWj0EC70RfQ,audio_features,spotify:track:17tgK6f93CECWj0EC70RfQ,0.147
278,18GQvBo5Q4djSOatXGFDcF,129,7847,0.29,https://api.spotify.com/v1/audio-analysis/18GQvBo5Q4djSOatXGFDcF,0.615,282000,0.774,18GQvBo5Q4djSOatXGFDcF,0.0,6,0.0813,-5.261,0,0.346,91.94,4,https://api.spotify.com/v1/tracks/18GQvBo5Q4djSOatXGFDcF,audio_features,spotify:track:18GQvBo5Q4djSOatXGFDcF,0.773
279,18HNGxDOcshRU2Hdu8tMOM,7427,358664,0.0486,https://api.spotify.com/v1/audio-analysis/18HNGxDOcshRU2Hdu8tMOM,0.833,155632,0.652,18HNGxDOcshRU2Hdu8tMOM,0.000134,0,0.145,-6.194,0,0.308,130.002,4,https://api.spotify.com/v1/tracks/18HNGxDOcshRU2Hdu8tMOM,audio_features,spotify:track:18HNGxDOcshRU2Hdu8tMOM,0.413
280,18O00Y7yrkJ0pRXm1n21Og,172,5958,0.133,https://api.spotify.com/v1/audio-analysis/18O00Y7yrkJ0pRXm1n21Og,0.679,206080,0.408,18O00Y7yrkJ0pRXm1n21Og,0.00455,4,0.23,-9.754,0,0.0882,129.079,4,https://api.spotify.com/v1/tracks/18O00Y7yrkJ0pRXm1n21Og,audio_features,spotify:track:18O00Y7yrkJ0pRXm1n21Og,0.151
281,18ssFhD04lWo1RzpcohnrG,501,19123,0.876,https://api.spotify.com/v1/audio-analysis/18ssFhD04lWo1RzpcohnrG,0.557,227813,0.387,18ssFhD04lWo1RzpcohnrG,0.0,11,0.111,-6.338,1,0.0374,129.98,4,https://api.spotify.com/v1/tracks/18ssFhD04lWo1RzpcohnrG,audio_features,spotify:track:18ssFhD04lWo1RzpcohnrG,0.317
282,19Ec2gbNtQTE44IizcPjtD,174,6236,0.352,https://api.spotify.com/v1/audio-analysis/19Ec2gbNtQTE44IizcPjtD,0.762,193314,0.622,19Ec2gbNtQTE44IizcPjtD,0.0,5,0.145,-6.293,0,0.223,130.019,4,https://api.spotify.com/v1/tracks/19Ec2gbNtQTE44IizcPjtD,audio_features,spotify:track:19Ec2gbNtQTE44IizcPjtD,0.626
283,19eeh4pgEGHdSTc26U1y89,137,7796,0.071,https://api.spotify.com/v1/audio-analysis/19eeh4pgEGHdSTc26U1y89,0.828,132813,0.538,19eeh4pgEGHdSTc26U1y89,0.0,0,0.116,-6.067,0,0.341,145.071,4,https://api.spotify.com/v1/tracks/19eeh4pgEGHdSTc26U1y89,audio_features,spotify:track:19eeh4pgEGHdSTc26U1y89,0.56
284,19n68Fcyr7LCfDCKdscjLI,9134,286850,0.0577,https://api.spotify.com/v1/audio-analysis/19n68Fcyr7LCfDCKdscjLI,0.663,180816,0.755,19n68Fcyr7LCfDCKdscjLI,1.01e-05,11,0.0796,-5.896,0,0.0516,97.045,4,https://api.spotify.com/v1/tracks/19n68Fcyr7LCfDCKdscjLI,audio_features,spotify:track:19n68Fcyr7LCfDCKdscjLI,0.479
285,1AItNk9SzkLHmjWrEz4XvW,960,128416,0.23,https://api.spotify.com/v1/audio-analysis/1AItNk9SzkLHmjWrEz4XvW,0.735,190028,0.756,1AItNk9SzkLHmjWrEz4XvW,5.6e-06,8,0.202,-6.176,1,0.0592,93.0,4,https://api.spotify.com/v1/tracks/1AItNk9SzkLHmjWrEz4XvW,audio_features,spotify:track:1AItNk9SzkLHmjWrEz4XvW,0.386
286,1AS66Tf3W0yTFAKhkuzdne,143,8729,0.0612,https://api.spotify.com/v1/audio-analysis/1AS66Tf3W0yTFAKhkuzdne,0.78,175558,0.449,1AS66Tf3W0yTFAKhkuzdne,0.0,10,0.113,-10.042,0,0.0536,105.025,4,https://api.spotify.com/v1/tracks/1AS66Tf3W0yTFAKhkuzdne,audio_features,spotify:track:1AS66Tf3W0yTFAKhkuzdne,0.269
287,1Ad4rRP7I79WDxg1ER63Tm,755,58563,0.259,https://api.spotify.com/v1/audio-analysis/1Ad4rRP7I79WDxg1ER63Tm,0.842,157168,0.718,1Ad4rRP7I79WDxg1ER63Tm,0.00117,5,0.143,-5.911,1,0.0547,120.993,4,https://api.spotify.com/v1/tracks/1Ad4rRP7I79WDxg1ER63Tm,audio_features,spotify:track:1Ad4rRP7I79WDxg1ER63Tm,0.591
288,1AnkdcHl86kEhDvhaKDuIe,839,42879,0.439,https://api.spotify.com/v1/audio-analysis/1AnkdcHl86kEhDvhaKDuIe,0.745,168685,0.5,1AnkdcHl86kEhDvhaKDuIe,0.0,8,0.0943,-6.184,1,0.136,76.968,4,https://api.spotify.com/v1/tracks/1AnkdcHl86kEhDvhaKDuIe,audio_features,spotify:track:1AnkdcHl86kEhDvhaKDuIe,0.433
289,1AoQsB9ezUA8hIX3pK93nO,648,79658,0.152,https://api.spotify.com/v1/audio-analysis/1AoQsB9ezUA8hIX3pK93nO,0.737,176574,0.586,1AoQsB9ezUA8hIX3pK93nO,0.078,1,0.286,-8.204,0,0.133,132.977,4,https://api.spotify.com/v1/tracks/1AoQsB9ezUA8hIX3pK93nO,audio_features,spotify:track:1AoQsB9ezUA8hIX3pK93nO,0.172
290,1As8f8iPGCx0evpgY0xrka,657,38665,0.153,https://api.spotify.com/v1/audio-analysis/1As8f8iPGCx0evpgY0xrka,0.568,164980,0.511,1As8f8iPGCx0evpgY0xrka,3.07e-05,1,0.114,-6.591,1,0.271,84.098,4,https://api.spotify.com/v1/tracks/1As8f8iPGCx0evpgY0xrka,audio_features,spotify:track:1As8f8iPGCx0evpgY0xrka,0.148
291,1B0ITtIx0uLHaZkjgiuDKT,3363,124981,0.13,https://api.spotify.com/v1/audio-analysis/1B0ITtIx0uLHaZkjgiuDKT,0.399,115867,0.708,1B0ITtIx0uLHaZkjgiuDKT,0.0,11,0.273,-6.072,1,0.4,170.165,4,https://api.spotify.com/v1/tracks/1B0ITtIx0uLHaZkjgiuDKT,audio_features,spotify:track:1B0ITtIx0uLHaZkjgiuDKT,0.49
292,1B89LtaW92jj4AqT7OZ0Fj,6543,732740,0.294,https://api.spotify.com/v1/audio-analysis/1B89LtaW92jj4AqT7OZ0Fj,0.606,200493,0.715,1B89LtaW92jj4AqT7OZ0Fj,0.000133,11,0.124,-5.608,1,0.173,174.049,4,https://api.spotify.com/v1/tracks/1B89LtaW92jj4AqT7OZ0Fj,audio_features,spotify:track:1B89LtaW92jj4AqT7OZ0Fj,0.393
293,1BeeMcUPpFjGyzAIdSYj0e,88,51454,0.291,https://api.spotify.com/v1/audio-analysis/1BeeMcUPpFjGyzAIdSYj0e,0.646,182657,0.775,1BeeMcUPpFjGyzAIdSYj0e,0.264,11,0.0736,-4.054,1,0.083,96.966,4,https://api.spotify.com/v1/tracks/1BeeMcUPpFjGyzAIdSYj0e,audio_features,spotify:track:1BeeMcUPpFjGyzAIdSYj0e,0.698
294,1BezkivAQWhoGZBY6Xk8WD,550,29403,0.393,https://api.spotify.com/v1/audio-analysis/1BezkivAQWhoGZBY6Xk8WD,0.826,203374,0.291,1BezkivAQWhoGZBY6Xk8WD,7.64e-05,5,0.127,-8.378,1,0.203,90.983,4,https://api.spotify.com/v1/tracks/1BezkivAQWhoGZBY6Xk8WD,audio_features,spotify:track:1BezkivAQWhoGZBY6Xk8WD,0.251
295,1CbFX5cBnMVVwBBI4ssF2G,2209,68376,0.333,https://api.spotify.com/v1/audio-analysis/1CbFX5cBnMVVwBBI4ssF2G,0.682,161032,0.598,1CbFX5cBnMVVwBBI4ssF2G,0.0,6,0.331,-5.863,0,0.0712,77.516,4,https://api.spotify.com/v1/tracks/1CbFX5cBnMVVwBBI4ssF2G,audio_features,spotify:track:1CbFX5cBnMVVwBBI4ssF2G,0.36
296,1Cv1YLb4q0RzL6pybtaMLo,14012,2880521,0.183,https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo,0.878,158571,0.525,1Cv1YLb4q0RzL6pybtaMLo,0.0,5,0.0714,-6.832,1,0.0578,112.022,4,https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo,audio_features,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,0.694
297,1D83tNuWHrGqyLlAS3s5Mp,128,9286,0.0274,https://api.spotify.com/v1/audio-analysis/1D83tNuWHrGqyLlAS3s5Mp,0.744,199093,0.518,1D83tNuWHrGqyLlAS3s5Mp,0.0,1,0.285,-8.073,0,0.118,120.107,4,https://api.spotify.com/v1/tracks/1D83tNuWHrGqyLlAS3s5Mp,audio_features,spotify:track:1D83tNuWHrGqyLlAS3s5Mp,0.376
298,1DFD5Fotzgn6yYXkYsKiGs,27347,1795405,0.0404,https://api.spotify.com/v1/audio-analysis/1DFD5Fotzgn6yYXkYsKiGs,0.677,152913,0.744,1DFD5Fotzgn6yYXkYsKiGs,0.00016,10,0.074,-6.806,0,0.0295,124.08,4,https://api.spotify.com/v1/tracks/1DFD5Fotzgn6yYXkYsKiGs,audio_features,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,0.631
299,1DWZUa5Mzf2BwzpHtgbHPY,2146,289759,0.853,https://api.spotify.com/v1/audio-analysis/1DWZUa5Mzf2BwzpHtgbHPY,0.794,342040,0.32,1DWZUa5Mzf2BwzpHtgbHPY,0.134,1,0.112,-12.92,0,0.173,174.088,4,https://api.spotify.com/v1/tracks/1DWZUa5Mzf2BwzpHtgbHPY,audio_features,spotify:track:1DWZUa5Mzf2BwzpHtgbHPY,0.241
300,1DnpjwTbSwV2V6O4PABMjW,125,9362,0.806,https://api.spotify.com/v1/audio-analysis/1DnpjwTbSwV2V6O4PABMjW,0.456,255894,0.263,1DnpjwTbSwV2V6O4PABMjW,0.0,0,0.0749,-10.63,1,0.0332,129.86,4,https://api.spotify.com/v1/tracks/1DnpjwTbSwV2V6O4PABMjW,audio_features,spotify:track:1DnpjwTbSwV2V6O4PABMjW,0.111
301,1E1YyZjbteIz2XQyLvtRxD,5551,394846,0.223,https://api.spotify.com/v1/audio-analysis/1E1YyZjbteIz2XQyLvtRxD,0.719,162651,0.705,1E1YyZjbteIz2XQyLvtRxD,1.89e-06,5,0.152,-6.891,0,0.252,133.927,4,https://api.spotify.com/v1/tracks/1E1YyZjbteIz2XQyLvtRxD,audio_features,spotify:track:1E1YyZjbteIz2XQyLvtRxD,0.435
302,1E8AbLU32wldcSGPxAIOY6,100,9458,0.0743,https://api.spotify.com/v1/audio-analysis/1E8AbLU32wldcSGPxAIOY6,0.821,190096,0.619,1E8AbLU32wldcSGPxAIOY6,1.17e-05,5,0.174,-5.598,0,0.418,165.77,4,https://api.spotify.com/v1/tracks/1E8AbLU32wldcSGPxAIOY6,audio_features,spotify:track:1E8AbLU32wldcSGPxAIOY6,0.625
303,1EbdQ54jFLGEH94cUif3TI,8452,698752,0.471,https://api.spotify.com/v1/audio-analysis/1EbdQ54jFLGEH94cUif3TI,0.767,174680,0.558,1EbdQ54jFLGEH94cUif3TI,0.0,11,0.0653,-6.638,0,0.22,110.573,5,https://api.spotify.com/v1/tracks/1EbdQ54jFLGEH94cUif3TI,audio_features,spotify:track:1EbdQ54jFLGEH94cUif3TI,0.325
304,1EkcoZn8GA9PRPU9X9sPti,1003,83216,0.128,https://api.spotify.com/v1/audio-analysis/1EkcoZn8GA9PRPU9X9sPti,0.837,164361,0.578,1EkcoZn8GA9PRPU9X9sPti,0.0,3,0.166,-5.18,0,0.239,95.988,4,https://api.spotify.com/v1/tracks/1EkcoZn8GA9PRPU9X9sPti,audio_features,spotify:track:1EkcoZn8GA9PRPU9X9sPti,0.357
305,1EmeUETPQOquxljE27h699,584,44562,0.18,https://api.spotify.com/v1/audio-analysis/1EmeUETPQOquxljE27h699,0.717,174853,0.633,1EmeUETPQOquxljE27h699,0.0,2,0.129,-9.368,1,0.38,132.852,4,https://api.spotify.com/v1/tracks/1EmeUETPQOquxljE27h699,audio_features,spotify:track:1EmeUETPQOquxljE27h699,0.559
306,1Eu69s98UkqQ4lIhG4Qmw0,189,5985,0.108,https://api.spotify.com/v1/audio-analysis/1Eu69s98UkqQ4lIhG4Qmw0,0.715,162000,0.698,1Eu69s98UkqQ4lIhG4Qmw0,0.0,6,0.148,-8.914,0,0.362,91.937,4,https://api.spotify.com/v1/tracks/1Eu69s98UkqQ4lIhG4Qmw0,audio_features,spotify:track:1Eu69s98UkqQ4lIhG4Qmw0,0.622
307,1FScQPyzdL4ohgw2K4WaTB,143,8119,0.513,https://api.spotify.com/v1/audio-analysis/1FScQPyzdL4ohgw2K4WaTB,0.925,149560,0.481,1FScQPyzdL4ohgw2K4WaTB,2.8e-06,7,0.0997,-9.381,1,0.145,101.024,4,https://api.spotify.com/v1/tracks/1FScQPyzdL4ohgw2K4WaTB,audio_features,spotify:track:1FScQPyzdL4ohgw2K4WaTB,0.528
308,1FreAz1lmnDi5aKLB6GdFM,197,5015,0.101,https://api.spotify.com/v1/audio-analysis/1FreAz1lmnDi5aKLB6GdFM,0.835,272533,0.687,1FreAz1lmnDi5aKLB6GdFM,0.0,5,0.132,-3.18,1,0.184,94.059,4,https://api.spotify.com/v1/tracks/1FreAz1lmnDi5aKLB6GdFM,audio_features,spotify:track:1FreAz1lmnDi5aKLB6GdFM,0.828
309,1G2CAJeP7rCwOZjlSJ0Zw3,7557,268723,0.0372,https://api.spotify.com/v1/audio-analysis/1G2CAJeP7rCwOZjlSJ0Zw3,0.795,169998,0.885,1G2CAJeP7rCwOZjlSJ0Zw3,0.00754,8,0.285,-4.129,1,0.0716,126.038,4,https://api.spotify.com/v1/tracks/1G2CAJeP7rCwOZjlSJ0Zw3,audio_features,spotify:track:1G2CAJeP7rCwOZjlSJ0Zw3,0.46
310,1GHgDIODujliWFayEhHx1n,159,6434,0.405,https://api.spotify.com/v1/audio-analysis/1GHgDIODujliWFayEhHx1n,0.707,234955,0.775,1GHgDIODujliWFayEhHx1n,0.0,6,0.613,-4.28,0,0.0483,140.012,4,https://api.spotify.com/v1/tracks/1GHgDIODujliWFayEhHx1n,audio_features,spotify:track:1GHgDIODujliWFayEhHx1n,0.504
311,1H5Zv2jMmZ95QhX9tfWC45,2502,273069,0.0678,https://api.spotify.com/v1/audio-analysis/1H5Zv2jMmZ95QhX9tfWC45,0.64,184837,0.784,1H5Zv2jMmZ95QhX9tfWC45,0.0,7,0.0897,-2.741,0,0.206,95.423,4,https://api.spotify.com/v1/tracks/1H5Zv2jMmZ95QhX9tfWC45,audio_features,spotify:track:1H5Zv2jMmZ95QhX9tfWC45,0.714
312,1H7KnK26kc1YyellpbINEn,1971,1412984,0.0221,https://api.spotify.com/v1/audio-analysis/1H7KnK26kc1YyellpbINEn,0.49,201600,0.618,1H7KnK26kc1YyellpbINEn,3.77e-06,1,0.259,-5.655,1,0.104,99.7,4,https://api.spotify.com/v1/tracks/1H7KnK26kc1YyellpbINEn,audio_features,spotify:track:1H7KnK26kc1YyellpbINEn,0.286
313,1HfMVBKM75vxSfsQ5VefZ5,223,132980,0.576,https://api.spotify.com/v1/audio-analysis/1HfMVBKM75vxSfsQ5VefZ5,0.505,206459,0.34,1HfMVBKM75vxSfsQ5VefZ5,0.0,4,0.21,-9.005,1,0.0438,101.993,4,https://api.spotify.com/v1/tracks/1HfMVBKM75vxSfsQ5VefZ5,audio_features,spotify:track:1HfMVBKM75vxSfsQ5VefZ5,0.0916
314,1I55Ea0zVoSKs6MqW7DQ3i,586,52453,0.292,https://api.spotify.com/v1/audio-analysis/1I55Ea0zVoSKs6MqW7DQ3i,0.749,180000,0.792,1I55Ea0zVoSKs6MqW7DQ3i,0.0,10,0.109,-4.151,0,0.0826,144.064,4,https://api.spotify.com/v1/tracks/1I55Ea0zVoSKs6MqW7DQ3i,audio_features,spotify:track:1I55Ea0zVoSKs6MqW7DQ3i,0.239
315,1IIKrJVP1C9N7iPtG6eOsK,10521,1069763,0.316,https://api.spotify.com/v1/audio-analysis/1IIKrJVP1C9N7iPtG6eOsK,0.755,176960,0.578,1IIKrJVP1C9N7iPtG6eOsK,0.0,0,0.25,-8.932,0,0.145,94.148,4,https://api.spotify.com/v1/tracks/1IIKrJVP1C9N7iPtG6eOsK,audio_features,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,0.581
316,1IWNylpZ477gIVUDpJL66u,2070,218926,0.0604,https://api.spotify.com/v1/audio-analysis/1IWNylpZ477gIVUDpJL66u,0.752,157707,0.87,1IWNylpZ477gIVUDpJL66u,1.12e-05,9,0.489,-3.812,0,0.0623,120.006,4,https://api.spotify.com/v1/tracks/1IWNylpZ477gIVUDpJL66u,audio_features,spotify:track:1IWNylpZ477gIVUDpJL66u,0.784
317,1IikW5aCjY08gagX94j3fJ,18551,817014,0.168,https://api.spotify.com/v1/audio-analysis/1IikW5aCjY08gagX94j3fJ,0.549,141452,0.396,1IikW5aCjY08gagX94j3fJ,0.0777,8,0.147,-8.435,0,0.437,79.559,4,https://api.spotify.com/v1/tracks/1IikW5aCjY08gagX94j3fJ,audio_features,spotify:track:1IikW5aCjY08gagX94j3fJ,0.284
318,1JDhNQ0oOT7XpclZn3aQ8F,738,68739,0.0885,https://api.spotify.com/v1/audio-analysis/1JDhNQ0oOT7XpclZn3aQ8F,0.831,192000,0.762,1JDhNQ0oOT7XpclZn3aQ8F,0.0,11,0.107,-5.656,0,0.207,99.999,4,https://api.spotify.com/v1/tracks/1JDhNQ0oOT7XpclZn3aQ8F,audio_features,spotify:track:1JDhNQ0oOT7XpclZn3aQ8F,0.495
319,1K5KBOgreBi5fkEHvg5ap3,11320,1253801,0.067,https://api.spotify.com/v1/audio-analysis/1K5KBOgreBi5fkEHvg5ap3,0.795,237918,0.574,1K5KBOgreBi5fkEHvg5ap3,0.0,2,0.15,-6.903,0,0.487,142.053,4,https://api.spotify.com/v1/tracks/1K5KBOgreBi5fkEHvg5ap3,audio_features,spotify:track:1K5KBOgreBi5fkEHvg5ap3,0.537
